trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled,timepoint
7-CG065-062-0083,11:21:00,11:21:00,830012950,1,,,,,1
7-CG065-062-0083,11:35:00,11:36:00,830012952,2,,,,,1
7-CG065-062-0083,11:54:00,11:55:00,830012954,3,,,,,1
7-CG065-062-0083,12:15:00,12:15:00,830012888,4,,,,,1
7-CG064-063-0083,12:07:00,12:07:00,830012888,1,,,,,1
7-CG064-063-0083,12:27:00,12:28:00,830012954,2,,,,,1
7-CG064-063-0083,12:49:00,12:50:00,830012952,3,,,,,1
7-CG064-063-0083,13:09:00,13:09:00,830012950,4,,,,,1
7-CG063-064-0083,11:13:00,11:13:00,830013703,1,,,,,1
7-CG063-064-0083,11:35:00,11:36:00,830012952,2,,,,,1
7-CG063-064-0083,11:54:00,11:55:00,830012954,3,,,,,1
7-CG063-064-0083,12:15:00,12:15:00,830012888,4,,,,,1
7-CG062-065-0083,11:12:00,11:12:00,830012888,1,,,,,1
7-CG062-065-0083,11:32:00,11:33:00,830012954,2,,,,,1
7-CG062-065-0083,11:54:00,11:55:00,830012952,3,,,,,1
7-CG062-065-0083,12:18:00,12:18:00,830013703,4,,,,,1
7-CG061-066-0083,10:36:00,10:36:00,830012950,1,,,,,1
7-CG061-066-0083,10:50:00,10:51:00,830012952,2,,,,,1
7-CG061-066-0083,11:09:00,11:10:00,830012954,3,,,,,1
7-CG061-066-0083,11:30:00,11:30:00,830012888,4,,,,,1
7-CG060-067-0083,11:12:00,11:12:00,830012888,1,,,,,1
7-CG060-067-0083,11:32:00,11:33:00,830012954,2,,,,,1
7-CG060-067-0083,11:54:00,11:55:00,830012952,3,,,,,1
7-CG060-067-0083,12:14:00,12:14:00,830012950,4,,,,,1
7-CG059-068-0083,10:28:00,10:28:00,830013703,1,,,,,1
7-CG059-068-0083,10:50:00,10:51:00,830012952,2,,,,,1
7-CG059-068-0083,11:09:00,11:10:00,830012954,3,,,,,1
7-CG059-068-0083,11:30:00,11:30:00,830012888,4,,,,,1
7-CG058-069-0083,10:26:00,10:26:00,830012888,1,,,,,1
7-CG058-069-0083,10:46:00,10:47:00,830012954,2,,,,,1
7-CG058-069-0083,11:08:00,11:09:00,830012952,3,,,,,1
7-CG058-069-0083,11:32:00,11:32:00,830013703,4,,,,,1
7-CG057-06A-0083,10:16:00,10:16:00,830012950,1,,,,,1
7-CG057-06A-0083,10:30:00,10:31:00,830012952,2,,,,,1
7-CG057-06A-0083,10:49:00,10:50:00,830012954,3,,,,,1
7-CG057-06A-0083,11:10:00,11:10:00,830012888,4,,,,,1
7-CG056-06B-0083,10:26:00,10:26:00,830012888,1,,,,,1
7-CG056-06B-0083,10:46:00,10:47:00,830012954,2,,,,,1
7-CG056-06B-0083,11:08:00,11:09:00,830012952,3,,,,,1
7-CG056-06B-0083,11:28:00,11:28:00,830012950,4,,,,,1
7-CG055-06C-0083,10:08:00,10:08:00,830013703,1,,,,,1
7-CG055-06C-0083,10:30:00,10:31:00,830012952,2,,,,,1
7-CG055-06C-0083,10:49:00,10:50:00,830012954,3,,,,,1
7-CG055-06C-0083,11:10:00,11:10:00,830012888,4,,,,,1
7-CG054-06D-0083,10:07:00,10:07:00,830012888,1,,,,,1
7-CG054-06D-0083,10:27:00,10:28:00,830012954,2,,,,,1
7-CG054-06D-0083,10:49:00,10:50:00,830012952,3,,,,,1
7-CG054-06D-0083,11:13:00,11:13:00,830013703,4,,,,,1
7-CG053-06E-0083,09:42:00,09:42:00,830012950,1,,,,,1
7-CG053-06E-0083,09:56:00,09:57:00,830012952,2,,,,,1
7-CG053-06E-0083,10:15:00,10:16:00,830012954,3,,,,,1
7-CG053-06E-0083,10:36:00,10:36:00,830012888,4,,,,,1
7-CG052-06F-0083,10:07:00,10:07:00,830012888,1,,,,,1
7-CG052-06F-0083,10:27:00,10:28:00,830012954,2,,,,,1
7-CG052-06F-0083,10:49:00,10:50:00,830012952,3,,,,,1
7-CG052-06F-0083,11:09:00,11:09:00,830012950,4,,,,,1
7-CG051-070-0083,09:34:00,09:34:00,830013703,1,,,,,1
7-CG051-070-0083,09:56:00,09:57:00,830012952,2,,,,,1
7-CG051-070-0083,10:15:00,10:16:00,830012954,3,,,,,1
7-CG051-070-0083,10:36:00,10:36:00,830012888,4,,,,,1
7-CG050-071-0083,09:30:00,09:30:00,830012888,1,,,,,1
7-CG050-071-0083,09:50:00,09:51:00,830012954,2,,,,,1
7-CG050-071-0083,10:12:00,10:13:00,830012952,3,,,,,1
7-CG050-071-0083,10:36:00,10:36:00,830013703,4,,,,,1
7-CG049-072-0083,08:39:00,08:39:00,830012950,1,,,,,1
7-CG049-072-0083,08:53:00,08:54:00,830012952,2,,,,,1
7-CG049-072-0083,09:12:00,09:13:00,830012954,3,,,,,1
7-CG049-072-0083,09:33:00,09:33:00,830012888,4,,,,,1
7-CG048-073-0083,09:30:00,09:30:00,830012888,1,,,,,1
7-CG048-073-0083,09:50:00,09:51:00,830012954,2,,,,,1
7-CG048-073-0083,10:12:00,10:15:00,830012952,3,,,,,1
7-CG048-073-0083,10:34:00,10:34:00,830012950,4,,,,,1
7-CG047-074-0083,08:31:00,08:31:00,830013703,1,,,,,1
7-CG047-074-0083,08:53:00,08:54:00,830012952,2,,,,,1
7-CG047-074-0083,09:12:00,09:13:00,830012954,3,,,,,1
7-CG047-074-0083,09:33:00,09:33:00,830012888,4,,,,,1
7-CG046-075-0083,09:26:00,09:26:00,830012888,1,,,,,1
7-CG046-075-0083,09:46:00,09:47:00,830012954,2,,,,,1
7-CG046-075-0083,10:08:00,10:11:00,830012952,3,,,,,1
7-CG046-075-0083,10:34:00,10:34:00,830013703,4,,,,,1
7-CG045-076-0083,08:16:00,08:16:00,830012950,1,,,,,1
7-CG045-076-0083,08:30:00,08:31:00,830012952,2,,,,,1
7-CG045-076-0083,08:49:00,08:50:00,830012954,3,,,,,1
7-CG045-076-0083,09:10:00,09:10:00,830012888,4,,,,,1
7-CG044-077-0083,09:26:00,09:26:00,830012888,1,,,,,1
7-CG044-077-0083,09:46:00,09:47:00,830012954,2,,,,,1
7-CG044-077-0083,10:08:00,10:11:00,830012952,3,,,,,1
7-CG044-077-0083,10:30:00,10:30:00,830012950,4,,,,,1
7-CG043-078-0083,08:08:00,08:08:00,830013703,1,,,,,1
7-CG043-078-0083,08:30:00,08:31:00,830012952,2,,,,,1
7-CG043-078-0083,08:49:00,08:50:00,830012954,3,,,,,1
7-CG043-078-0083,09:10:00,09:10:00,830012888,4,,,,,1
7-CG042-079-0083,08:46:00,08:46:00,830012888,1,,,,,1
7-CG042-079-0083,09:06:00,09:07:00,830012954,2,,,,,1
7-CG042-079-0083,09:28:00,09:29:00,830012952,3,,,,,1
7-CG042-079-0083,09:52:00,09:52:00,830013703,4,,,,,1
7-CG041-07A-0083,07:51:00,07:51:00,830012950,1,,,,,1
7-CG041-07A-0083,08:05:00,08:06:00,830012952,2,,,,,1
7-CG041-07A-0083,08:24:00,08:25:00,830012954,3,,,,,1
7-CG041-07A-0083,08:45:00,08:45:00,830012888,4,,,,,1
7-CG040-07B-0083,08:46:00,08:46:00,830012888,1,,,,,1
7-CG040-07B-0083,09:06:00,09:07:00,830012954,2,,,,,1
7-CG040-07B-0083,09:28:00,09:29:00,830012952,3,,,,,1
7-CG040-07B-0083,09:48:00,09:48:00,830012950,4,,,,,1
7-CG039-07C-0083,07:43:00,07:43:00,830013703,1,,,,,1
7-CG039-07C-0083,08:05:00,08:06:00,830012952,2,,,,,1
7-CG039-07C-0083,08:24:00,08:25:00,830012954,3,,,,,1
7-CG039-07C-0083,08:45:00,08:45:00,830012888,4,,,,,1
7-CG038-07D-0083,08:26:00,08:26:00,830012888,1,,,,,1
7-CG038-07D-0083,08:46:00,08:47:00,830012954,2,,,,,1
7-CG038-07D-0083,09:08:00,09:09:00,830012952,3,,,,,1
7-CG038-07D-0083,09:32:00,09:32:00,830013703,4,,,,,1
7-CG037-07E-0083,07:43:00,07:43:00,830013703,1,,,,,1
7-CG037-07E-0083,08:05:00,08:06:00,830012952,2,,,,,1
7-CG037-07E-0083,08:24:00,08:25:00,830012954,3,,,,,1
7-CG037-07E-0083,08:45:00,08:45:00,830012888,4,,,,,1
7-CG036-07F-0083,08:26:00,08:26:00,830012888,1,,,,,1
7-CG036-07F-0083,08:46:00,08:47:00,830012954,2,,,,,1
7-CG036-07F-0083,09:08:00,09:09:00,830012952,3,,,,,1
7-CG036-07F-0083,09:28:00,09:28:00,830012950,4,,,,,1
7-CG035-080-0083,07:26:00,07:26:00,830012950,1,,,,,1
7-CG035-080-0083,07:40:00,07:41:00,830012952,2,,,,,1
7-CG035-080-0083,07:59:00,08:00:00,830012954,3,,,,,1
7-CG035-080-0083,08:20:00,08:20:00,830012888,4,,,,,1
7-CG033-081-0083,07:18:00,07:18:00,830013703,1,,,,,1
7-CG033-081-0083,07:40:00,07:41:00,830012952,2,,,,,1
7-CG033-081-0083,07:59:00,08:00:00,830012954,3,,,,,1
7-CG033-081-0083,08:20:00,08:20:00,830012888,4,,,,,1
7-CG032-082-0083,08:07:00,08:07:00,830012888,1,,,,,1
7-CG032-082-0083,08:27:00,08:28:00,830012954,2,,,,,1
7-CG032-082-0083,08:49:00,08:50:00,830012952,3,,,,,1
7-CG032-082-0083,09:09:00,09:09:00,830012950,4,,,,,1
7-CG031-083-0083,07:16:00,07:16:00,830012950,1,,,,,1
7-CG031-083-0083,07:30:00,07:31:00,830012952,2,,,,,1
7-CG031-083-0083,07:49:00,07:50:00,830012954,3,,,,,1
7-CG031-083-0083,08:10:00,08:10:00,830012888,4,,,,,1
7-CG030-084-0083,08:02:00,08:02:00,830012888,1,,,,,1
7-CG030-084-0083,08:22:00,08:23:00,830012954,2,,,,,1
7-CG030-084-0083,08:44:00,08:45:00,830012952,3,,,,,1
7-CG030-084-0083,09:04:00,09:04:00,830012950,4,,,,,1
7-CG029-085-0083,07:08:00,07:08:00,830013703,1,,,,,1
7-CG029-085-0083,07:30:00,07:31:00,830012952,2,,,,,1
7-CG029-085-0083,07:49:00,07:50:00,830012954,3,,,,,1
7-CG029-085-0083,08:10:00,08:10:00,830012888,4,,,,,1
7-CG028-086-0083,08:02:00,08:02:00,830012888,1,,,,,1
7-CG028-086-0083,08:22:00,08:23:00,830012954,2,,,,,1
7-CG028-086-0083,08:44:00,08:45:00,830012952,3,,,,,1
7-CG028-086-0083,09:08:00,09:08:00,830013703,4,,,,,1
7-CG027-087-0083,06:54:00,06:54:00,830012950,1,,,,,1
7-CG027-087-0083,07:08:00,07:09:00,830012952,2,,,,,1
7-CG027-087-0083,07:27:00,07:28:00,830012954,3,,,,,1
7-CG027-087-0083,07:48:00,07:48:00,830012888,4,,,,,1
7-CG026-088-0083,07:36:00,07:36:00,830012888,1,,,,,1
7-CG026-088-0083,07:56:00,07:57:00,830012954,2,,,,,1
7-CG026-088-0083,08:18:00,08:19:00,830012952,3,,,,,1
7-CG026-088-0083,08:38:00,08:38:00,830012950,4,,,,,1
7-CG025-089-0083,06:46:00,06:46:00,830013703,1,,,,,1
7-CG025-089-0083,07:08:00,07:09:00,830012952,2,,,,,1
7-CG025-089-0083,07:27:00,07:28:00,830012954,3,,,,,1
7-CG025-089-0083,07:48:00,07:48:00,830012888,4,,,,,1
7-CG024-08A-0083,07:36:00,07:36:00,830012888,1,,,,,1
7-CG024-08A-0083,07:56:00,07:57:00,830012954,2,,,,,1
7-CG024-08A-0083,08:18:00,08:19:00,830012952,3,,,,,1
7-CG024-08A-0083,08:42:00,08:42:00,830013703,4,,,,,1
7-CG022-08B-0083,07:14:00,07:14:00,830012888,1,,,,,1
7-CG022-08B-0083,07:34:00,07:35:00,830012954,2,,,,,1
7-CG022-08B-0083,07:56:00,07:57:00,830012952,3,,,,,1
7-CG022-08B-0083,08:16:00,08:16:00,830012950,4,,,,,1
7-CG021-08C-0083,06:39:00,06:39:00,830012950,1,,,,,1
7-CG021-08C-0083,06:53:00,06:54:00,830012952,2,,,,,1
7-CG021-08C-0083,07:12:00,07:13:00,830012954,3,,,,,1
7-CG021-08C-0083,07:33:00,07:33:00,830012888,4,,,,,1
7-CG020-08D-0083,07:14:00,07:14:00,830012888,1,,,,,1
7-CG020-08D-0083,07:34:00,07:35:00,830012954,2,,,,,1
7-CG020-08D-0083,07:56:00,07:57:00,830012952,3,,,,,1
7-CG020-08D-0083,08:20:00,08:20:00,830013703,4,,,,,1
7-CG019-08E-0083,06:31:00,06:31:00,830013703,1,,,,,1
7-CG019-08E-0083,06:53:00,06:54:00,830012952,2,,,,,1
7-CG019-08E-0083,07:12:00,07:13:00,830012954,3,,,,,1
7-CG019-08E-0083,07:33:00,07:33:00,830012888,4,,,,,1
7-CG018-08F-0083,07:14:00,07:14:00,830012888,1,,,,,1
7-CG018-08F-0083,07:34:00,07:35:00,830012954,2,,,,,1
7-CG018-08F-0083,07:56:00,07:57:00,830012952,3,,,,,1
7-CG018-08F-0083,08:16:00,08:16:00,830012950,4,,,,,1
7-CG017-090-0083,06:21:00,06:21:00,830012950,1,,,,,1
7-CG017-090-0083,06:35:00,06:36:00,830012952,2,,,,,1
7-CG017-090-0083,06:54:00,06:55:00,830012954,3,,,,,1
7-CG017-090-0083,07:15:00,07:15:00,830012888,4,,,,,1
7-CG016-091-0083,07:07:00,07:07:00,830012888,1,,,,,1
7-CG016-091-0083,07:27:00,07:28:00,830012954,2,,,,,1
7-CG016-091-0083,07:49:00,07:50:00,830012952,3,,,,,1
7-CG016-091-0083,08:13:00,08:13:00,830013703,4,,,,,1
7-CG015-092-0083,06:21:00,06:21:00,830012950,1,,,,,1
7-CG015-092-0083,06:35:00,06:36:00,830012952,2,,,,,1
7-CG015-092-0083,06:54:00,06:55:00,830012954,3,,,,,1
7-CG015-092-0083,07:15:00,07:15:00,830012888,4,,,,,1
7-CG014-093-0083,07:07:00,07:07:00,830012888,1,,,,,1
7-CG014-093-0083,07:27:00,07:28:00,830012954,2,,,,,1
7-CG014-093-0083,07:49:00,07:50:00,830012952,3,,,,,1
7-CG014-093-0083,08:09:00,08:09:00,830012950,4,,,,,1
7-CG013-094-0083,06:13:00,06:13:00,830013703,1,,,,,1
7-CG013-094-0083,06:35:00,06:36:00,830012952,2,,,,,1
7-CG013-094-0083,06:54:00,06:55:00,830012954,3,,,,,1
7-CG013-094-0083,07:15:00,07:15:00,830012888,4,,,,,1
1-22066-095-0083,13:05:00,13:05:00,830012891,1,,,,,1
1-22066-095-0083,13:10:00,13:11:00,830012819,2,,,,,1
1-22066-095-0083,13:19:00,13:20:00,830012888,3,,,,,1
1-22066-095-0083,13:27:00,13:28:00,830012887,4,,,,,1
1-22066-095-0083,13:37:00,13:38:00,830012886,5,,,,,1
1-22066-095-0083,13:44:00,13:45:00,830012885,6,,,,,1
1-22066-095-0083,13:55:00,13:55:00,830012882,7,,,,,1
1-22065-096-0083,13:05:00,13:05:00,830012882,1,,,,,1
1-22065-096-0083,13:14:00,13:15:00,830012885,2,,,,,1
1-22065-096-0083,13:20:00,13:21:00,830012886,3,,,,,1
1-22065-096-0083,13:25:00,13:26:00,830012887,4,,,,,1
1-22065-096-0083,13:38:00,13:39:00,830012888,5,,,,,1
1-22065-096-0083,13:47:00,13:48:00,830012819,6,,,,,1
1-22065-096-0083,13:55:00,13:55:00,830012891,7,,,,,1
1-22064-097-0083,11:55:00,11:55:00,830012891,1,,,,,1
1-22064-097-0083,12:00:00,12:01:00,830012819,2,,,,,1
1-22064-097-0083,12:09:00,12:10:00,830012888,3,,,,,1
1-22064-097-0083,12:17:00,12:18:00,830012887,4,,,,,1
1-22064-097-0083,12:27:00,12:28:00,830012886,5,,,,,1
1-22064-097-0083,12:34:00,12:35:00,830012885,6,,,,,1
1-22064-097-0083,12:45:00,12:45:00,830012882,7,,,,,1
1-22063-098-0083,11:05:00,11:05:00,830012882,1,,,,,1
1-22063-098-0083,11:14:00,11:15:00,830012885,2,,,,,1
1-22063-098-0083,11:20:00,11:21:00,830012886,3,,,,,1
1-22063-098-0083,11:25:00,11:26:00,830012887,4,,,,,1
1-22063-098-0083,11:39:00,11:40:00,830012888,5,,,,,1
1-22063-098-0083,11:47:00,11:48:00,830012819,6,,,,,1
1-22063-098-0083,11:55:00,11:55:00,830012891,7,,,,,1
1-22062-099-0083,10:05:00,10:05:00,830012891,1,,,,,1
1-22062-099-0083,10:10:00,10:11:00,830012819,2,,,,,1
1-22062-099-0083,10:19:00,10:20:00,830012888,3,,,,,1
1-22062-099-0083,10:27:00,10:28:00,830012887,4,,,,,1
1-22062-099-0083,10:37:00,10:38:00,830012886,5,,,,,1
1-22062-099-0083,10:44:00,10:45:00,830012885,6,,,,,1
1-22062-099-0083,10:55:00,10:55:00,830012882,7,,,,,1
1-22061-09A-0083,09:05:00,09:05:00,830012882,1,,,,,1
1-22061-09A-0083,09:14:00,09:15:00,830012885,2,,,,,1
1-22061-09A-0083,09:20:00,09:21:00,830012886,3,,,,,1
1-22061-09A-0083,09:26:00,09:27:00,830012887,4,,,,,1
1-22061-09A-0083,09:39:00,09:40:00,830012888,5,,,,,1
1-22061-09A-0083,09:47:00,09:48:00,830012819,6,,,,,1
1-22061-09A-0083,09:55:00,09:55:00,830012891,7,,,,,1
1-22060-09B-0083,08:05:00,08:05:00,830012891,1,,,,,1
1-22060-09B-0083,08:10:00,08:11:00,830012819,2,,,,,1
1-22060-09B-0083,08:19:00,08:20:00,830012888,3,,,,,1
1-22060-09B-0083,08:27:00,08:28:00,830012887,4,,,,,1
1-22060-09B-0083,08:38:00,08:39:00,830012886,5,,,,,1
1-22060-09B-0083,08:44:00,08:45:00,830012885,6,,,,,1
1-22060-09B-0083,08:55:00,08:55:00,830012882,7,,,,,1
1-22059-09C-0083,08:10:00,08:10:00,830012882,1,,,,,1
1-22059-09C-0083,08:19:00,08:20:00,830012885,2,,,,,1
1-22059-09C-0083,08:25:00,08:26:00,830012886,3,,,,,1
1-22059-09C-0083,08:30:00,08:31:00,830012887,4,,,,,1
1-22059-09C-0083,08:43:00,08:44:00,830012888,5,,,,,1
1-22059-09C-0083,08:52:00,08:53:00,830012819,6,,,,,1
1-22059-09C-0083,09:00:00,09:00:00,830012891,7,,,,,1
1-22058-09D-0083,06:55:00,06:55:00,830012891,1,,,,,1
1-22058-09D-0083,07:00:00,07:01:00,830012819,2,,,,,1
1-22058-09D-0083,07:09:00,07:10:00,830012888,3,,,,,1
1-22058-09D-0083,07:16:00,07:17:00,830012887,4,,,,,1
1-22058-09D-0083,07:27:00,07:28:00,830012886,5,,,,,1
1-22058-09D-0083,07:34:00,07:35:00,830012885,6,,,,,1
1-22058-09D-0083,07:45:00,07:45:00,830012882,7,,,,,1
1-22057-09E-0083,07:05:00,07:05:00,830012882,1,,,,,1
1-22057-09E-0083,07:13:00,07:14:00,830012885,2,,,,,1
1-22057-09E-0083,07:19:00,07:20:00,830012886,3,,,,,1
1-22057-09E-0083,07:24:00,07:25:00,830012887,4,,,,,1
1-22057-09E-0083,07:37:00,07:38:00,830012888,5,,,,,1
1-22057-09E-0083,07:46:00,07:47:00,830012819,6,,,,,1
1-22057-09E-0083,07:55:00,07:55:00,830012891,7,,,,,1
1-22056-09F-0083,06:00:00,06:00:00,830012891,1,,,,,1
1-22056-09F-0083,06:05:00,06:06:00,830012819,2,,,,,1
1-22056-09F-0083,06:14:00,06:15:00,830012888,3,,,,,1
1-22056-09F-0083,06:22:00,06:23:00,830012887,4,,,,,1
1-22056-09F-0083,06:32:00,06:33:00,830012886,5,,,,,1
1-22056-09F-0083,06:39:00,06:40:00,830012885,6,,,,,1
1-22056-09F-0083,06:50:00,06:50:00,830012882,7,,,,,1
1-22055-0A0-0083,06:35:00,06:35:00,830012882,1,,,,,1
1-22055-0A0-0083,06:44:00,06:45:00,830012885,2,,,,,1
1-22055-0A0-0083,06:50:00,06:51:00,830012886,3,,,,,1
1-22055-0A0-0083,06:56:00,06:57:00,830012887,4,,,,,1
1-22055-0A0-0083,07:08:00,07:09:00,830012888,5,,,,,1
1-22055-0A0-0083,07:14:00,07:15:00,830012889,6,,,,,1
1-22055-0A0-0083,07:19:00,07:20:00,830012890,7,,,,,1
1-22055-0A0-0083,07:24:00,07:25:00,830012819,8,,,,,1
1-22055-0A0-0083,07:32:00,07:32:00,830012891,9,,,,,1
1-22054-0A1-0083,05:35:00,05:35:00,830012891,1,,,,,1
1-22054-0A1-0083,05:40:00,05:41:00,830012819,2,,,,,1
1-22054-0A1-0083,05:49:00,05:50:00,830012888,3,,,,,1
1-22054-0A1-0083,05:57:00,05:58:00,830012887,4,,,,,1
1-22054-0A1-0083,06:07:00,06:08:00,830012886,5,,,,,1
1-22054-0A1-0083,06:14:00,06:15:00,830012885,6,,,,,1
1-22054-0A1-0083,06:25:00,06:25:00,830012882,7,,,,,1
1-22053-0A2-0083,19:20:00,19:20:00,830012882,1,,,,,1
1-22053-0A2-0083,19:30:00,19:31:00,830012885,2,,,,,1
1-22053-0A2-0083,19:36:00,19:37:00,830012886,3,,,,,1
1-22053-0A2-0083,19:42:00,19:43:00,830012887,4,,,,,1
1-22053-0A2-0083,19:55:00,19:56:00,830012888,5,,,,,1
1-22053-0A2-0083,20:00:00,20:01:00,830012889,6,,,,,1
1-22053-0A2-0083,20:06:00,20:07:00,830012890,7,,,,,1
1-22053-0A2-0083,20:10:00,20:11:00,830012819,8,,,,,1
1-22053-0A2-0083,20:18:00,20:18:00,830012891,9,,,,,1
1-22052-0A3-0083,17:50:00,17:50:00,830012891,1,,,,,1
1-22052-0A3-0083,17:55:00,17:56:00,830012819,2,,,,,1
1-22052-0A3-0083,17:58:00,17:59:00,830012890,3,,,,,1
1-22052-0A3-0083,18:03:00,18:04:00,830012889,4,,,,,1
1-22052-0A3-0083,18:08:00,18:09:00,830012888,5,,,,,1
1-22052-0A3-0083,18:17:00,18:18:00,830012887,6,,,,,1
1-22052-0A3-0083,18:27:00,18:28:00,830012886,7,,,,,1
1-22052-0A3-0083,18:34:00,18:35:00,830012885,8,,,,,1
1-22052-0A3-0083,18:45:00,18:45:00,830012882,9,,,,,1
1-22051-0A4-0083,16:10:00,16:10:00,830012882,1,,,,,1
1-22051-0A4-0083,16:21:00,16:22:00,830012885,2,,,,,1
1-22051-0A4-0083,16:27:00,16:28:00,830012886,3,,,,,1
1-22051-0A4-0083,16:33:00,16:34:00,830012887,4,,,,,1
1-22051-0A4-0083,16:46:00,16:47:00,830012888,5,,,,,1
1-22051-0A4-0083,16:51:00,16:52:00,830012889,6,,,,,1
1-22051-0A4-0083,16:57:00,16:58:00,830012890,7,,,,,1
1-22051-0A4-0083,17:01:00,17:02:00,830012819,8,,,,,1
1-22051-0A4-0083,17:10:00,17:10:00,830012891,9,,,,,1
1-22050-0A5-0083,14:53:00,14:53:00,830012891,1,,,,,1
1-22050-0A5-0083,14:58:00,14:59:00,830012819,2,,,,,1
1-22050-0A5-0083,15:01:00,15:02:00,830012890,3,,,,,1
1-22050-0A5-0083,15:06:00,15:07:00,830012889,4,,,,,1
1-22050-0A5-0083,15:12:00,15:13:00,830012888,5,,,,,1
1-22050-0A5-0083,15:20:00,15:21:00,830012887,6,,,,,1
1-22050-0A5-0083,15:30:00,15:31:00,830012886,7,,,,,1
1-22050-0A5-0083,15:37:00,15:38:00,830012885,8,,,,,1
1-22050-0A5-0083,15:48:00,15:48:00,830012882,9,,,,,1
1-21246-0A6-0083,16:00:00,16:00:00,830012891,1,,,,,1
1-21246-0A6-0083,16:05:00,16:06:00,830012819,2,,,,,1
1-21246-0A6-0083,16:08:00,16:09:00,830012890,3,,,,,1
1-21246-0A6-0083,16:17:00,16:18:00,830012888,4,,,,,1
1-21246-0A6-0083,16:25:00,16:26:00,830012887,5,,,,,1
1-21246-0A6-0083,16:36:00,16:37:00,830012886,6,,,,,1
1-21246-0A6-0083,16:43:00,16:44:00,830012885,7,,,,,1
1-21246-0A6-0083,16:54:00,16:55:00,830012882,8,,,,,1
1-21246-0A6-0083,17:08:00,17:13:00,830012880,9,,,,,1
1-21246-0A6-0083,17:19:00,17:20:00,830012879,10,,,,,1
1-21246-0A6-0083,17:33:00,17:33:00,830012878,11,,,,,1
1-21245-0A7-0083,09:50:00,09:50:00,830012878,1,,,,,1
1-21245-0A7-0083,10:00:00,10:01:00,830012879,2,,,,,1
1-21245-0A7-0083,10:09:00,10:10:00,830012880,3,,,,,1
1-21245-0A7-0083,10:29:00,10:30:00,830012882,4,,,,,1
1-21245-0A7-0083,10:39:00,10:40:00,830012885,5,,,,,1
1-21245-0A7-0083,10:45:00,10:46:00,830012886,6,,,,,1
1-21245-0A7-0083,10:50:00,10:51:00,830012887,7,,,,,1
1-21245-0A7-0083,11:04:00,11:05:00,830012888,8,,,,,1
1-21245-0A7-0083,11:09:00,11:10:00,830012889,9,,,,,1
1-21245-0A7-0083,11:14:00,11:15:00,830012890,10,,,,,1
1-21245-0A7-0083,11:17:00,11:18:00,830012819,11,,,,,1
1-21245-0A7-0083,11:25:00,11:25:00,830012891,12,,,,,1
1-21244-0A8-0083,08:30:00,08:30:00,830012891,1,,,,,1
1-21244-0A8-0083,08:35:00,08:36:00,830012819,2,,,,,1
1-21244-0A8-0083,08:45:00,08:46:00,830012888,3,,,,,1
1-21244-0A8-0083,09:08:00,09:09:00,830012882,4,,,,,1
1-21244-0A8-0083,09:21:00,09:22:00,830012879,5,,,,,1
1-21244-0A8-0083,09:41:00,09:41:00,830012878,6,,,,,1
1-21243-0A9-0083,08:42:00,08:42:00,830012878,1,,,,,1
1-21243-0A9-0083,08:54:00,08:55:00,830012879,2,,,,,1
1-21243-0A9-0083,09:01:00,09:02:00,830012880,3,,,,,1
1-21243-0A9-0083,09:21:00,09:22:00,830012882,4,,,,,1
1-21243-0A9-0083,09:30:00,09:31:00,830012885,5,,,,,1
1-21243-0A9-0083,09:36:00,09:37:00,830012886,6,,,,,1
1-21243-0A9-0083,09:42:00,09:43:00,830012887,7,,,,,1
1-21243-0A9-0083,09:56:00,09:57:00,830012888,8,,,,,1
1-21243-0A9-0083,10:01:00,10:02:00,830012889,9,,,,,1
1-21243-0A9-0083,10:06:00,10:07:00,830012890,10,,,,,1
1-21243-0A9-0083,10:10:00,10:11:00,830012819,11,,,,,1
1-21243-0A9-0083,10:19:00,10:19:00,830012891,12,,,,,1
1-21242-0AA-0083,06:29:00,06:29:00,830012891,1,,,,,1
1-21242-0AA-0083,06:34:00,06:35:00,830012819,2,,,,,1
1-21242-0AA-0083,06:38:00,06:39:00,830012890,3,,,,,1
1-21242-0AA-0083,06:44:00,06:45:00,830012889,4,,,,,1
1-21242-0AA-0083,06:49:00,06:50:00,830012888,5,,,,,1
1-21242-0AA-0083,07:16:00,07:17:00,830012882,6,,,,,1
1-21242-0AA-0083,07:53:00,07:53:00,830012878,7,,,,,1
1-21241-0AB-0083,08:00:00,08:00:00,830012878,1,,,,,1
1-21241-0AB-0083,08:12:00,08:13:00,830012879,2,,,,,1
1-21241-0AB-0083,08:19:00,08:20:00,830012880,3,,,,,1
1-21241-0AB-0083,08:32:00,08:33:00,830012882,4,,,,,1
1-21241-0AB-0083,08:41:00,08:42:00,830012885,5,,,,,1
1-21241-0AB-0083,08:47:00,08:48:00,830012886,6,,,,,1
1-21241-0AB-0083,08:52:00,08:53:00,830012887,7,,,,,1
1-21241-0AB-0083,09:05:00,09:06:00,830012888,8,,,,,1
1-21241-0AB-0083,09:10:00,09:11:00,830012889,9,,,,,1
1-21241-0AB-0083,09:15:00,09:16:00,830012890,10,,,,,1
1-21241-0AB-0083,09:19:00,09:20:00,830012819,11,,,,,1
1-21241-0AB-0083,09:28:00,09:28:00,830012891,12,,,,,1
