shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence,shape_dist_traveled
"7-CG064-063-0083",39.297006,8.813079,3,
"7-CG064-063-0083",39.294813,8.641988,4,
"7-CG064-063-0083",39.310571,8.539796,5,
"7-CG063-064-0083",39.163526,8.513212,1,
"7-CG063-064-0083",39.169508,8.509185,2,
"7-CG063-064-0083",39.294813,8.641988,3,
"7-CG063-064-0083",39.297006,8.813079,4,
"7-CG063-064-0083",39.30417,8.940507,5,
"7-CG063-064-0083",39.304598,8.965811,6,
"7-CG062-065-0083",39.304598,8.965811,1,
"7-CG062-065-0083",39.30417,8.940507,2,
"7-CG062-065-0083",39.297006,8.813079,3,
"7-CG062-065-0083",39.294813,8.641988,4,
"7-CG062-065-0083",39.169508,8.509185,5,
"7-CG062-065-0083",39.163526,8.513212,6,
"7-CG061-066-0083",39.310571,8.539796,1,
"7-CG061-066-0083",39.294813,8.641988,2,
"7-CG061-066-0083",39.297006,8.813079,3,
"7-CG061-066-0083",39.30417,8.940507,4,
"7-CG061-066-0083",39.304598,8.965811,5,
"7-CG060-067-0083",39.304598,8.965811,1,
"7-CG060-067-0083",39.30417,8.940507,2,
"7-CG060-067-0083",39.297006,8.813079,3,
"7-CG060-067-0083",39.294813,8.641988,4,
"7-CG060-067-0083",39.310571,8.539796,5,
"7-CG059-068-0083",39.163526,8.513212,1,
"7-CG059-068-0083",39.169508,8.509185,2,
"7-CG059-068-0083",39.294813,8.641988,3,
"7-CG059-068-0083",39.297006,8.813079,4,
"7-CG059-068-0083",39.30417,8.940507,5,
"7-CG059-068-0083",39.304598,8.965811,6,
"7-CG058-069-0083",39.304598,8.965811,1,
"7-CG058-069-0083",39.30417,8.940507,2,
"7-CG058-069-0083",39.297006,8.813079,3,
"7-CG058-069-0083",39.294813,8.641988,4,
"7-CG058-069-0083",39.169508,8.509185,5,
"7-CG058-069-0083",39.163526,8.513212,6,
"7-CG057-06A-0083",39.310571,8.539796,1,
"7-CG057-06A-0083",39.294813,8.641988,2,
"7-CG057-06A-0083",39.297006,8.813079,3,
"7-CG057-06A-0083",39.30417,8.940507,4,
"7-CG057-06A-0083",39.304598,8.965811,5,
"7-CG056-06B-0083",39.304598,8.965811,1,
"7-CG056-06B-0083",39.30417,8.940507,2,
"7-CG056-06B-0083",39.297006,8.813079,3,
"7-CG056-06B-0083",39.294813,8.641988,4,
"7-CG056-06B-0083",39.310571,8.539796,5,
"7-CG055-06C-0083",39.163526,8.513212,1,
"7-CG055-06C-0083",39.169508,8.509185,2,
"7-CG055-06C-0083",39.294813,8.641988,3,
"7-CG055-06C-0083",39.297006,8.813079,4,
"7-CG055-06C-0083",39.30417,8.940507,5,
"7-CG055-06C-0083",39.304598,8.965811,6,
"7-CG054-06D-0083",39.304598,8.965811,1,
"7-CG054-06D-0083",39.30417,8.940507,2,
"7-CG054-06D-0083",39.297006,8.813079,3,
"7-CG054-06D-0083",39.294813,8.641988,4,
"7-CG054-06D-0083",39.169508,8.509185,5,
"7-CG054-06D-0083",39.163526,8.513212,6,
"7-CG053-06E-0083",39.310571,8.539796,1,
"7-CG053-06E-0083",39.294813,8.641988,2,
"7-CG053-06E-0083",39.297006,8.813079,3,
"7-CG053-06E-0083",39.30417,8.940507,4,
"7-CG053-06E-0083",39.304598,8.965811,5,
"7-CG052-06F-0083",39.304598,8.965811,1,
"7-CG052-06F-0083",39.30417,8.940507,2,
"7-CG052-06F-0083",39.297006,8.813079,3,
"7-CG052-06F-0083",39.294813,8.641988,4,
"7-CG052-06F-0083",39.310571,8.539796,5,
"7-CG051-070-0083",39.163526,8.513212,1,
"7-CG051-070-0083",39.169508,8.509185,2,
"7-CG051-070-0083",39.294813,8.641988,3,
"7-CG051-070-0083",39.297006,8.813079,4,
"7-CG051-070-0083",39.30417,8.940507,5,
"7-CG051-070-0083",39.304598,8.965811,6,
"7-CG050-071-0083",39.304598,8.965811,1,
"7-CG050-071-0083",39.30417,8.940507,2,
"7-CG050-071-0083",39.297006,8.813079,3,
"7-CG050-071-0083",39.294813,8.641988,4,
"7-CG050-071-0083",39.169508,8.509185,5,
"7-CG050-071-0083",39.163526,8.513212,6,
"7-CG049-072-0083",39.310571,8.539796,1,
"7-CG049-072-0083",39.294813,8.641988,2,
"7-CG049-072-0083",39.297006,8.813079,3,
"7-CG049-072-0083",39.30417,8.940507,4,
"7-CG049-072-0083",39.304598,8.965811,5,
"7-CG048-073-0083",39.304598,8.965811,1,
"7-CG048-073-0083",39.30417,8.940507,2,
"7-CG048-073-0083",39.297006,8.813079,3,
"7-CG048-073-0083",39.294813,8.641988,4,
"7-CG048-073-0083",39.310571,8.539796,5,
"7-CG047-074-0083",39.163526,8.513212,1,
"7-CG047-074-0083",39.169508,8.509185,2,
"7-CG047-074-0083",39.294813,8.641988,3,
"7-CG047-074-0083",39.297006,8.813079,4,
"7-CG047-074-0083",39.30417,8.940507,5,
"7-CG047-074-0083",39.304598,8.965811,6,
"7-CG046-075-0083",39.304598,8.965811,1,
"7-CG046-075-0083",39.30417,8.940507,2,
"7-CG046-075-0083",39.297006,8.813079,3,
"7-CG046-075-0083",39.294813,8.641988,4,
"7-CG046-075-0083",39.169508,8.509185,5,
"7-CG046-075-0083",39.163526,8.513212,6,
"7-CG045-076-0083",39.310571,8.539796,1,
"7-CG045-076-0083",39.294813,8.641988,2,
"7-CG045-076-0083",39.297006,8.813079,3,
"7-CG045-076-0083",39.30417,8.940507,4,
"7-CG045-076-0083",39.304598,8.965811,5,
"7-CG044-077-0083",39.304598,8.965811,1,
"7-CG044-077-0083",39.30417,8.940507,2,
"7-CG044-077-0083",39.297006,8.813079,3,
"7-CG044-077-0083",39.294813,8.641988,4,
"7-CG044-077-0083",39.310571,8.539796,5,
"7-CG043-078-0083",39.163526,8.513212,1,
"7-CG043-078-0083",39.169508,8.509185,2,
"7-CG043-078-0083",39.294813,8.641988,3,
"7-CG043-078-0083",39.297006,8.813079,4,
"7-CG043-078-0083",39.30417,8.940507,5,
"7-CG043-078-0083",39.304598,8.965811,6,
"7-CG042-079-0083",39.304598,8.965811,1,
"7-CG042-079-0083",39.30417,8.940507,2,
"7-CG042-079-0083",39.297006,8.813079,3,
"7-CG042-079-0083",39.294813,8.641988,4,
"7-CG042-079-0083",39.169508,8.509185,5,
"7-CG042-079-0083",39.163526,8.513212,6,
"7-CG041-07A-0083",39.310571,8.539796,1,
"7-CG041-07A-0083",39.294813,8.641988,2,
"7-CG041-07A-0083",39.297006,8.813079,3,
"7-CG041-07A-0083",39.30417,8.940507,4,
"7-CG041-07A-0083",39.304598,8.965811,5,
"7-CG040-07B-0083",39.304598,8.965811,1,
"7-CG040-07B-0083",39.30417,8.940507,2,
"7-CG040-07B-0083",39.297006,8.813079,3,
"7-CG040-07B-0083",39.294813,8.641988,4,
"7-CG040-07B-0083",39.310571,8.539796,5,
"7-CG039-07C-0083",39.163526,8.513212,1,
"7-CG039-07C-0083",39.169508,8.509185,2,
"7-CG039-07C-0083",39.294813,8.641988,3,
"7-CG039-07C-0083",39.297006,8.813079,4,
"7-CG039-07C-0083",39.30417,8.940507,5,
"7-CG039-07C-0083",39.304598,8.965811,6,
"7-CG038-07D-0083",39.304598,8.965811,1,
"7-CG038-07D-0083",39.30417,8.940507,2,
"7-CG038-07D-0083",39.297006,8.813079,3,
"7-CG038-07D-0083",39.294813,8.641988,4,
"7-CG038-07D-0083",39.169508,8.509185,5,
"7-CG038-07D-0083",39.163526,8.513212,6,
"7-CG037-07E-0083",39.163526,8.513212,1,
"7-CG037-07E-0083",39.169508,8.509185,2,
"7-CG037-07E-0083",39.294813,8.641988,3,
"7-CG037-07E-0083",39.297006,8.813079,4,
"7-CG037-07E-0083",39.30417,8.940507,5,
"7-CG037-07E-0083",39.304598,8.965811,6,
"7-CG036-07F-0083",39.304598,8.965811,1,
"7-CG036-07F-0083",39.30417,8.940507,2,
"7-CG036-07F-0083",39.297006,8.813079,3,
"7-CG036-07F-0083",39.294813,8.641988,4,
"7-CG036-07F-0083",39.310571,8.539796,5,
"7-CG035-080-0083",39.310571,8.539796,1,
"7-CG035-080-0083",39.294813,8.641988,2,
"7-CG035-080-0083",39.297006,8.813079,3,
"7-CG035-080-0083",39.30417,8.940507,4,
"7-CG035-080-0083",39.304598,8.965811,5,
"7-CG033-081-0083",39.163526,8.513212,1,
"7-CG033-081-0083",39.169508,8.509185,2,
"7-CG033-081-0083",39.294813,8.641988,3,
"7-CG033-081-0083",39.297006,8.813079,4,
"7-CG033-081-0083",39.30417,8.940507,5,
"7-CG033-081-0083",39.304598,8.965811,6,
"7-CG032-082-0083",39.304598,8.965811,1,
"7-CG032-082-0083",39.30417,8.940507,2,
"7-CG032-082-0083",39.297006,8.813079,3,
"7-CG032-082-0083",39.294813,8.641988,4,
"7-CG032-082-0083",39.310571,8.539796,5,
"7-CG031-083-0083",39.310571,8.539796,1,
"7-CG031-083-0083",39.294813,8.641988,2,
"7-CG031-083-0083",39.297006,8.813079,3,
"7-CG031-083-0083",39.30417,8.940507,4,
"7-CG031-083-0083",39.304598,8.965811,5,
"7-CG030-084-0083",39.304598,8.965811,1,
"7-CG030-084-0083",39.30417,8.940507,2,
"7-CG030-084-0083",39.297006,8.813079,3,
"7-CG030-084-0083",39.294813,8.641988,4,
"7-CG030-084-0083",39.310571,8.539796,5,
"7-CG029-085-0083",39.163526,8.513212,1,
"7-CG029-085-0083",39.169508,8.509185,2,
"7-CG029-085-0083",39.294813,8.641988,3,
"7-CG029-085-0083",39.297006,8.813079,4,
"7-CG029-085-0083",39.30417,8.940507,5,
"7-CG029-085-0083",39.304598,8.965811,6,
"7-CG028-086-0083",39.304598,8.965811,1,
"7-CG028-086-0083",39.30417,8.940507,2,
"7-CG028-086-0083",39.297006,8.813079,3,
"7-CG028-086-0083",39.294813,8.641988,4,
"7-CG028-086-0083",39.169508,8.509185,5,
"7-CG028-086-0083",39.163526,8.513212,6,
"7-CG027-087-0083",39.310571,8.539796,1,
"7-CG027-087-0083",39.294813,8.641988,2,
"7-CG027-087-0083",39.297006,8.813079,3,
"7-CG027-087-0083",39.30417,8.940507,4,
"7-CG027-087-0083",39.304598,8.965811,5,
"7-CG026-088-0083",39.304598,8.965811,1,
"7-CG026-088-0083",39.30417,8.940507,2,
"7-CG026-088-0083",39.297006,8.813079,3,
"7-CG026-088-0083",39.294813,8.641988,4,
"7-CG026-088-0083",39.310571,8.539796,5,
"7-CG025-089-0083",39.163526,8.513212,1,
"7-CG025-089-0083",39.169508,8.509185,2,
"7-CG025-089-0083",39.294813,8.641988,3,
"7-CG025-089-0083",39.297006,8.813079,4,
"7-CG025-089-0083",39.30417,8.940507,5,
"7-CG025-089-0083",39.304598,8.965811,6,
"7-CG024-08A-0083",39.304598,8.965811,1,
"7-CG024-08A-0083",39.30417,8.940507,2,
"7-CG024-08A-0083",39.297006,8.813079,3,
"7-CG024-08A-0083",39.294813,8.641988,4,
"7-CG024-08A-0083",39.169508,8.509185,5,
"7-CG024-08A-0083",39.163526,8.513212,6,
"7-CG022-08B-0083",39.304598,8.965811,1,
"7-CG022-08B-0083",39.30417,8.940507,2,
"7-CG022-08B-0083",39.297006,8.813079,3,
"7-CG022-08B-0083",39.294813,8.641988,4,
"7-CG022-08B-0083",39.310571,8.539796,5,
"7-CG021-08C-0083",39.310571,8.539796,1,
"7-CG021-08C-0083",39.294813,8.641988,2,
"7-CG021-08C-0083",39.297006,8.813079,3,
"7-CG021-08C-0083",39.30417,8.940507,4,
"7-CG021-08C-0083",39.304598,8.965811,5,
"7-CG020-08D-0083",39.304598,8.965811,1,
"7-CG020-08D-0083",39.30417,8.940507,2,
"7-CG020-08D-0083",39.297006,8.813079,3,
"7-CG020-08D-0083",39.294813,8.641988,4,
"7-CG020-08D-0083",39.169508,8.509185,5,
"7-CG020-08D-0083",39.163526,8.513212,6,
"7-CG019-08E-0083",39.163526,8.513212,1,
"7-CG019-08E-0083",39.169508,8.509185,2,
"7-CG019-08E-0083",39.294813,8.641988,3,
"7-CG019-08E-0083",39.297006,8.813079,4,
"7-CG019-08E-0083",39.30417,8.940507,5,
"7-CG019-08E-0083",39.304598,8.965811,6,
"7-CG018-08F-0083",39.304598,8.965811,1,
"7-CG018-08F-0083",39.30417,8.940507,2,
"7-CG018-08F-0083",39.297006,8.813079,3,
"7-CG018-08F-0083",39.294813,8.641988,4,
"7-CG018-08F-0083",39.310571,8.539796,5,
"7-CG017-090-0083",39.310571,8.539796,1,
"7-CG017-090-0083",39.294813,8.641988,2,
"7-CG017-090-0083",39.297006,8.813079,3,
"7-CG017-090-0083",39.30417,8.940507,4,
"7-CG017-090-0083",39.304598,8.965811,5,
"7-CG016-091-0083",39.304598,8.965811,1,
"7-CG016-091-0083",39.30417,8.940507,2,
"7-CG016-091-0083",39.297006,8.813079,3,
"7-CG016-091-0083",39.294813,8.641988,4,
"7-CG016-091-0083",39.169508,8.509185,5,
"7-CG016-091-0083",39.163526,8.513212,6,
"7-CG015-092-0083",39.310571,8.539796,1,
"7-CG015-092-0083",39.294813,8.641988,2,
"7-CG015-092-0083",39.297006,8.813079,3,
"7-CG015-092-0083",39.30417,8.940507,4,
"7-CG015-092-0083",39.304598,8.965811,5,
"7-CG014-093-0083",39.304598,8.965811,1,
"7-CG014-093-0083",39.30417,8.940507,2,
"7-CG014-093-0083",39.297006,8.813079,3,
"7-CG014-093-0083",39.294813,8.641988,4,
"7-CG014-093-0083",39.310571,8.539796,5,
"7-CG013-094-0083",39.163526,8.513212,1,
"7-CG013-094-0083",39.169508,8.509185,2,
"7-CG013-094-0083",39.294813,8.641988,3,
"7-CG013-094-0083",39.297006,8.813079,4,
"7-CG013-094-0083",39.30417,8.940507,5,
"7-CG013-094-0083",39.304598,8.965811,6,
"1-22066-095-0083",39.216084,9.107992,1,
"1-22066-095-0083",39.22779,9.096391,2,
"1-22066-095-0083",39.257262,9.062786,3,
"1-22066-095-0083",39.264201,9.045504,4,
"1-22066-095-0083",39.281795,9.013726,5,
"1-22066-095-0083",39.287611,8.997937,6,
"1-22066-095-0083",39.291031,8.989286,7,
"1-22066-095-0083",39.304598,8.965811,8,
"1-22066-095-0083",39.381454,8.935909,9,
"1-22066-095-0083",39.426129,8.916582,10,
"1-22066-095-0083",39.48308,8.899043,11,
"1-22066-095-0083",39.526147,8.850224,12,
"1-22066-095-0083",39.546212,8.788027,13,
"1-22065-096-0083",39.546212,8.788027,1,
"1-22065-096-0083",39.526147,8.850224,2,
"1-22065-096-0083",39.48308,8.899043,3,
"1-22065-096-0083",39.426129,8.916582,4,
"1-22065-096-0083",39.381454,8.935909,5,
"1-22065-096-0083",39.304598,8.965811,6,
"1-22065-096-0083",39.291031,8.989286,7,
"1-22065-096-0083",39.287611,8.997937,8,
"1-22065-096-0083",39.281795,9.013726,9,
"1-22065-096-0083",39.264201,9.045504,10,
"1-22065-096-0083",39.257262,9.062786,11,
"1-22065-096-0083",39.22779,9.096391,12,
"1-22065-096-0083",39.216084,9.107992,13,
"1-22064-097-0083",39.216084,9.107992,1,
"1-22064-097-0083",39.22779,9.096391,2,
"1-22064-097-0083",39.257262,9.062786,3,
"1-22064-097-0083",39.264201,9.045504,4,
"1-22064-097-0083",39.281795,9.013726,5,
"1-22064-097-0083",39.287611,8.997937,6,
"1-22064-097-0083",39.291031,8.989286,7,
"1-22064-097-0083",39.304598,8.965811,8,
"1-22064-097-0083",39.381454,8.935909,9,
"1-22064-097-0083",39.426129,8.916582,10,
"1-22064-097-0083",39.48308,8.899043,11,
"1-22064-097-0083",39.526147,8.850224,12,
"1-22064-097-0083",39.546212,8.788027,13,
"1-22063-098-0083",39.546212,8.788027,1,
"1-22063-098-0083",39.526147,8.850224,2,
"1-22063-098-0083",39.48308,8.899043,3,
"1-22063-098-0083",39.426129,8.916582,4,
"1-22063-098-0083",39.381454,8.935909,5,
"1-22063-098-0083",39.304598,8.965811,6,
"1-22063-098-0083",39.291031,8.989286,7,
"1-22063-098-0083",39.287611,8.997937,8,
"1-22063-098-0083",39.281795,9.013726,9,
"1-22063-098-0083",39.264201,9.045504,10,
"1-22063-098-0083",39.257262,9.062786,11,
"1-22063-098-0083",39.22779,9.096391,12,
"1-22063-098-0083",39.216084,9.107992,13,
"1-22062-099-0083",39.216084,9.107992,1,
"1-22062-099-0083",39.22779,9.096391,2,
"1-22062-099-0083",39.257262,9.062786,3,
"1-22062-099-0083",39.264201,9.045504,4,
"1-22062-099-0083",39.281795,9.013726,5,
"1-22062-099-0083",39.287611,8.997937,6,
"1-22062-099-0083",39.291031,8.989286,7,
"1-22062-099-0083",39.304598,8.965811,8,
"1-22062-099-0083",39.381454,8.935909,9,
"1-22062-099-0083",39.426129,8.916582,10,
"1-22062-099-0083",39.48308,8.899043,11,
"1-22062-099-0083",39.526147,8.850224,12,
"1-22062-099-0083",39.546212,8.788027,13,
"1-22061-09A-0083",39.546212,8.788027,1,
"1-22061-09A-0083",39.526147,8.850224,2,
"1-22061-09A-0083",39.48308,8.899043,3,
"1-22061-09A-0083",39.426129,8.916582,4,
"1-22061-09A-0083",39.381454,8.935909,5,
"1-22061-09A-0083",39.304598,8.965811,6,
"1-22061-09A-0083",39.291031,8.989286,7,
"1-22061-09A-0083",39.287611,8.997937,8,
"1-22061-09A-0083",39.281795,9.013726,9,
"1-22061-09A-0083",39.264201,9.045504,10,
"1-22061-09A-0083",39.257262,9.062786,11,
"1-22061-09A-0083",39.22779,9.096391,12,
"1-22061-09A-0083",39.216084,9.107992,13,
"1-22060-09B-0083",39.216084,9.107992,1,
"1-22060-09B-0083",39.22779,9.096391,2,
"1-22060-09B-0083",39.257262,9.062786,3,
"1-22060-09B-0083",39.264201,9.045504,4,
"1-22060-09B-0083",39.281795,9.013726,5,
"1-22060-09B-0083",39.287611,8.997937,6,
"1-22060-09B-0083",39.291031,8.989286,7,
"1-22060-09B-0083",39.304598,8.965811,8,
"1-22060-09B-0083",39.381454,8.935909,9,
"1-22060-09B-0083",39.426129,8.916582,10,
"1-22060-09B-0083",39.48308,8.899043,11,
"1-22060-09B-0083",39.526147,8.850224,12,
"1-22060-09B-0083",39.546212,8.788027,13,
"1-22059-09C-0083",39.546212,8.788027,1,
"1-22059-09C-0083",39.526147,8.850224,2,
"1-22059-09C-0083",39.48308,8.899043,3,
"1-22059-09C-0083",39.426129,8.916582,4,
"1-22059-09C-0083",39.381454,8.935909,5,
"1-22059-09C-0083",39.304598,8.965811,6,
"1-22059-09C-0083",39.291031,8.989286,7,
"1-22059-09C-0083",39.287611,8.997937,8,
"1-22059-09C-0083",39.281795,9.013726,9,
"1-22059-09C-0083",39.264201,9.045504,10,
"1-22059-09C-0083",39.257262,9.062786,11,
"1-22059-09C-0083",39.22779,9.096391,12,
"1-22059-09C-0083",39.216084,9.107992,13,
"1-22058-09D-0083",39.216084,9.107992,1,
"1-22058-09D-0083",39.22779,9.096391,2,
"1-22058-09D-0083",39.257262,9.062786,3,
"1-22058-09D-0083",39.264201,9.045504,4,
"1-22058-09D-0083",39.281795,9.013726,5,
"1-22058-09D-0083",39.287611,8.997937,6,
"1-22058-09D-0083",39.291031,8.989286,7,
"1-22058-09D-0083",39.304598,8.965811,8,
"1-22058-09D-0083",39.381454,8.935909,9,
"1-22058-09D-0083",39.426129,8.916582,10,
"1-22058-09D-0083",39.48308,8.899043,11,
"1-22058-09D-0083",39.526147,8.850224,12,
"1-22058-09D-0083",39.546212,8.788027,13,
"1-22057-09E-0083",39.546212,8.788027,1,
"1-22057-09E-0083",39.526147,8.850224,2,
"1-22057-09E-0083",39.48308,8.899043,3,
"1-22057-09E-0083",39.426129,8.916582,4,
"1-22057-09E-0083",39.381454,8.935909,5,
"1-22057-09E-0083",39.304598,8.965811,6,
"1-22057-09E-0083",39.291031,8.989286,7,
"1-22057-09E-0083",39.287611,8.997937,8,
"1-22057-09E-0083",39.281795,9.013726,9,
"1-22057-09E-0083",39.264201,9.045504,10,
"1-22057-09E-0083",39.257262,9.062786,11,
"1-22057-09E-0083",39.22779,9.096391,12,
"1-22057-09E-0083",39.216084,9.107992,13,
"1-22056-09F-0083",39.216084,9.107992,1,
"1-22056-09F-0083",39.22779,9.096391,2,
"1-22056-09F-0083",39.257262,9.062786,3,
"1-22056-09F-0083",39.264201,9.045504,4,
"1-22056-09F-0083",39.281795,9.013726,5,
"1-22056-09F-0083",39.287611,8.997937,6,
"1-22056-09F-0083",39.291031,8.989286,7,
"1-22056-09F-0083",39.304598,8.965811,8,
"1-22056-09F-0083",39.381454,8.935909,9,
"1-22056-09F-0083",39.426129,8.916582,10,
"1-22056-09F-0083",39.48308,8.899043,11,
"1-22056-09F-0083",39.526147,8.850224,12,
"1-22056-09F-0083",39.546212,8.788027,13,
"1-22055-0A0-0083",39.546212,8.788027,1,
"1-22055-0A0-0083",39.526147,8.850224,2,
"1-22055-0A0-0083",39.48308,8.899043,3,
"1-22055-0A0-0083",39.426129,8.916582,4,
"1-22055-0A0-0083",39.381454,8.935909,5,
"1-22055-0A0-0083",39.304598,8.965811,6,
"1-22055-0A0-0083",39.291031,8.989286,7,
"1-22055-0A0-0083",39.287611,8.997937,8,
"1-22055-0A0-0083",39.281795,9.013726,9,
"1-22055-0A0-0083",39.264201,9.045504,10,
"1-22055-0A0-0083",39.257262,9.062786,11,
"1-22055-0A0-0083",39.22779,9.096391,12,
"1-22055-0A0-0083",39.216084,9.107992,13,
"1-22054-0A1-0083",39.216084,9.107992,1,
"1-22054-0A1-0083",39.22779,9.096391,2,
"1-22054-0A1-0083",39.257262,9.062786,3,
"1-22054-0A1-0083",39.264201,9.045504,4,
"1-22054-0A1-0083",39.281795,9.013726,5,
"1-22054-0A1-0083",39.287611,8.997937,6,
"1-22054-0A1-0083",39.291031,8.989286,7,
"1-22054-0A1-0083",39.304598,8.965811,8,
"1-22054-0A1-0083",39.381454,8.935909,9,
"1-22054-0A1-0083",39.426129,8.916582,10,
"1-22054-0A1-0083",39.48308,8.899043,11,
"1-22054-0A1-0083",39.526147,8.850224,12,
"1-22054-0A1-0083",39.546212,8.788027,13,
"1-22053-0A2-0083",39.546212,8.788027,1,
"1-22053-0A2-0083",39.526147,8.850224,2,
"1-22053-0A2-0083",39.48308,8.899043,3,
"1-22053-0A2-0083",39.426129,8.916582,4,
"1-22053-0A2-0083",39.381454,8.935909,5,
"1-22053-0A2-0083",39.304598,8.965811,6,
"1-22053-0A2-0083",39.291031,8.989286,7,
"1-22053-0A2-0083",39.287611,8.997937,8,
"1-22053-0A2-0083",39.281795,9.013726,9,
"1-22053-0A2-0083",39.264201,9.045504,10,
"1-22053-0A2-0083",39.257262,9.062786,11,
"1-22053-0A2-0083",39.22779,9.096391,12,
"1-22053-0A2-0083",39.216084,9.107992,13,
"1-22052-0A3-0083",39.216084,9.107992,1,
"1-22052-0A3-0083",39.22779,9.096391,2,
"1-22052-0A3-0083",39.257262,9.062786,3,
"1-22052-0A3-0083",39.264201,9.045504,4,
"1-22052-0A3-0083",39.281795,9.013726,5,
"1-22052-0A3-0083",39.287611,8.997937,6,
"1-22052-0A3-0083",39.291031,8.989286,7,
"1-22052-0A3-0083",39.304598,8.965811,8,
"1-22052-0A3-0083",39.381454,8.935909,9,
"1-22052-0A3-0083",39.426129,8.916582,10,
"1-22052-0A3-0083",39.48308,8.899043,11,
"1-22052-0A3-0083",39.526147,8.850224,12,
"1-22052-0A3-0083",39.546212,8.788027,13,
"1-22051-0A4-0083",39.546212,8.788027,1,
"1-22051-0A4-0083",39.526147,8.850224,2,
"1-22051-0A4-0083",39.48308,8.899043,3,
"1-22051-0A4-0083",39.426129,8.916582,4,
"1-22051-0A4-0083",39.381454,8.935909,5,
"1-22051-0A4-0083",39.304598,8.965811,6,
"1-22051-0A4-0083",39.291031,8.989286,7,
"1-22051-0A4-0083",39.287611,8.997937,8,
"1-22051-0A4-0083",39.281795,9.013726,9,
"1-22051-0A4-0083",39.264201,9.045504,10,
"1-22051-0A4-0083",39.257262,9.062786,11,
"1-22051-0A4-0083",39.22779,9.096391,12,
"1-22051-0A4-0083",39.216084,9.107992,13,
"1-22050-0A5-0083",39.216084,9.107992,1,
"1-22050-0A5-0083",39.22779,9.096391,2,
"1-22050-0A5-0083",39.257262,9.062786,3,
"1-22050-0A5-0083",39.264201,9.045504,4,
"1-22050-0A5-0083",39.281795,9.013726,5,
"1-22050-0A5-0083",39.287611,8.997937,6,
"1-22050-0A5-0083",39.291031,8.989286,7,
"1-22050-0A5-0083",39.304598,8.965811,8,
"1-22050-0A5-0083",39.381454,8.935909,9,
"1-22050-0A5-0083",39.426129,8.916582,10,
"1-22050-0A5-0083",39.48308,8.899043,11,
"1-22050-0A5-0083",39.526147,8.850224,12,
"1-22050-0A5-0083",39.546212,8.788027,13,
"1-21246-0A6-0083",39.216084,9.107992,1,
"1-21246-0A6-0083",39.22779,9.096391,2,
"1-21246-0A6-0083",39.257262,9.062786,3,
"1-21246-0A6-0083",39.264201,9.045504,4,
"1-21246-0A6-0083",39.281795,9.013726,5,
"1-21246-0A6-0083",39.287611,8.997937,6,
"1-21246-0A6-0083",39.291031,8.989286,7,
"1-21246-0A6-0083",39.304598,8.965811,8,
"1-21246-0A6-0083",39.381454,8.935909,9,
"1-21246-0A6-0083",39.426129,8.916582,10,
"1-21246-0A6-0083",39.48308,8.899043,11,
"1-21246-0A6-0083",39.526147,8.850224,12,
"1-21246-0A6-0083",39.546212,8.788027,13,
"1-21246-0A6-0083",39.610881,8.741016,14,
"1-21246-0A6-0083",39.692633,8.696463,15,
"1-21246-0A6-0083",39.75293,8.641149,16,
"1-21246-0A6-0083",39.810761,8.641456,17,
"1-21246-0A6-0083",39.902038,8.603982,18,
"1-21245-0A7-0083",39.902038,8.603982,1,
"1-21245-0A7-0083",39.810761,8.641456,2,
"1-21245-0A7-0083",39.75293,8.641149,3,
"1-21245-0A7-0083",39.692633,8.696463,4,
"1-21245-0A7-0083",39.610881,8.741016,5,
"1-21245-0A7-0083",39.546212,8.788027,6,
"1-21245-0A7-0083",39.526147,8.850224,7,
"1-21245-0A7-0083",39.48308,8.899043,8,
"1-21245-0A7-0083",39.426129,8.916582,9,
"1-21245-0A7-0083",39.381454,8.935909,10,
"1-21245-0A7-0083",39.304598,8.965811,11,
"1-21245-0A7-0083",39.291031,8.989286,12,
"1-21245-0A7-0083",39.287611,8.997937,13,
"1-21245-0A7-0083",39.281795,9.013726,14,
